SampleID,CM1,ADT-1,ADT-2,PAL-1,PAL-2,PAL-3,PAL-4,PAL-5,GS2,NADH-GOGAT,C4H,4CL-1,4CL-2,4CL-3,HCT-1,HCT-2,HCT-3,HCT-4,C3H-1,C3H-2,C3H-3,CPR,CCoAOMT-1,CCoAOMT-2,CCoAOMT-3,CCoAOMT-4,CCoAOMT-5,SAMSyn-1,SAMSyn-2,SAMSyn-3,SAMSyn-4,ALS-1,ALS-2,IPMI,BCAT-1,BCAT-2,BCKDH-E1a-1,BCKDH-E1a-2,BCKDH-E1a-3,BCKDH-E1a-4,BCKDH-E3-1,BCKDH-E3-2,BCKDH-E3-3,PDH-E1a,PDH-E1b,PDH-E3,BCCP,KasI-1,KasI-2,KasI-3,KasI-4,KasI-5,KasIII,KR-1,KR-2,DH,ENR,ACL-1,ACL-2,ACS1-1,ACS1-2,ACS2,FatA,CS-1,CS-2,CS-3,CS-4,CS-5,CS-6,CS-7,MYB108,MYB31p-1,MYB31p-2,MYB37,MYB48,Capsaicinoids content (mg/kg DW)
pep214,1.234586131,0.803555951,0.428236451,0.998417084,0.677928211,0.811557652,0.657937986,0.727549389,0.881213353,0.723355842,1.264361791,0.832616936,1.097777568,1.040188651,1.094075729,0.97764426,0.81601994,0.877174849,0.80334332,1.180529243,0.959586906,0.887623278,0.809122737,0.926509566,1.117047211,0.855321153,0.877919056,1.041050986,1.097172161,0.82044679,0.334955133,0.663284758,0.807665331,0.52732967,1.166598989,0.928621106,0.760180795,1.174720295,1.22739656,0.792466677,0.822505172,0.770128656,0.522566155,0.845693715,1.06210141,0.868805474,1.1175212,0.718158206,0.849758797,1.02879372,0.795760974,1.162336042,1.082708854,0.96693152,1.058020085,1.079157629,0.986459568,1.051162749,0.809248248,0.711698076,0.86866372,0.771791309,0.999009201,1.094531999,1.12046259,0.762981907,0.741590388,0.98380464,1.235073409,0.699616527,1.007973646,0.959479114,0.716728856,0.822865462,0.890591246,0
pep78,1.090239812,0.746563412,0.582872354,0.737433942,0.924466196,0.719903955,0.797522017,0.956752072,1.114596778,0.687274576,1.159418811,1.144193581,0.911298583,1.261041267,0.962701588,0.828365861,0.956968603,0.758105338,0.771899872,0.95690285,1.16622085,0.692878322,0.743342646,0.873162954,1.043728605,1.176378561,1.175301571,0.939209614,1.064146058,0.993127107,0.711401407,0.562335865,0.737186802,0.757527164,1.048843738,1.017948879,1.213256946,1.160688525,1.092842725,0.710218986,0.718033395,0.76347328,0.550967392,0.816475898,0.984030514,0.822739442,1.124552695,0.97414035,0.680516751,0.901545593,0.819382636,1.012048111,1.014005964,0.781523623,1.186536272,1.260315717,0.98006946,1.054124388,1.146030132,0.74380972,1.008808073,0.591907728,0.85847055,0.984946522,0.980683911,1.218199761,1.256585932,0.898448398,1.190311403,0.60622942,1.087173226,1.244546324,0.948095344,0.870238077,0.874389588,1
pep79,1.112144631,0.762049227,0.84116788,0.864911364,1.002014689,0.78329407,0.808674889,0.828203516,0.84789417,0.831011289,1.158058223,0.877856541,0.788709213,1.095061347,0.845664155,0.797443797,0.61574229,0.996588886,0.641214783,1.331453667,1.250535651,0.82698191,0.965313236,0.937834582,1.028171536,1.068853333,0.609073563,0.815795589,1.066141497,0.959633732,0.591384806,0.809702487,0.954930658,0.0,0.701770581,0.876709554,1.270019507,0.912922792,1.029005127,0.822568782,0.835187771,0.894858812,0.797917089,0.739258722,0.942654913,1.028478537,1.288079223,0.924883009,1.042338319,0.823374658,0.911276929,1.292575498,0.889411689,1.025263562,1.211041349,1.10214154,1.196618733,1.302467728,0.914240334,0.836957286,1.135308226,0.978970483,0.993559391,1.220786475,0.996842588,1.410710897,0.502906909,1.097903231,1.485032672,1.130227798,0.798294443,0.971817804,1.310780186,0.984818411,1.047996504,0
pep59,0.95640603,0.549060939,0.524594383,0.909999858,0.674608475,0.798715463,0.661114005,0.848557316,0.980651663,0.709526697,1.031858906,0.976646596,1.010964684,1.092919958,0.887341675,0.863475253,0.592909425,0.822671848,0.656158062,1.182286373,1.063110276,0.772727506,0.688187214,0.796354785,1.06245662,1.16518199,1.125654012,0.818539238,1.730196011,0.782757826,0.493307711,0.550492377,0.698577387,0.387603308,0.91732559,1.165261704,0.827386372,1.139867048,1.200985039,0.761732644,0.759778508,0.664603208,0.652337476,0.78296736,1.006652147,0.847050718,0.773592974,0.871042405,0.710135941,0.909618368,0.88497758,0.923523936,0.80502427,0.95729769,0.923287071,0.865261989,0.744738723,1.020447253,0.95782722,0.758911902,1.030010676,0.681171229,0.938376963,1.12118888,0.980698353,0.898853539,1.042654482,1.068224509,1.044389973,0.740029893,1.186067102,0.956926449,1.289501929,1.149831319,1.285903404,0
pep57,1.011036436,0.576640417,0.423804971,1.118327891,0.958765742,0.778335697,1.028356347,1.116395178,1.005514709,0.816285964,1.084251687,1.001667639,1.08431647,1.055646463,1.045619032,1.021056308,0.903148972,0.919980846,0.841634729,1.145051149,1.201898809,0.869995935,0.835419817,0.804014859,0.909128503,0.932535918,1.062136705,0.803716854,1.009736444,0.857137459,0.623792122,0.804931548,0.838167724,0.788286467,1.032603995,1.131662527,1.009304553,1.179440474,1.104291431,0.844544595,1.059427669,0.794097561,0.888580207,0.906731508,0.934064813,0.951178496,0.969821073,0.972123052,0.931624628,0.962494041,0.808166412,1.166548526,0.947544133,0.990400682,0.766671399,1.130593596,0.927039025,0.811733832,1.038601882,0.75497471,1.062432551,0.852468716,0.906432423,0.739420154,0.721225664,0.81309105,0.906810328,0.883792694,1.203021726,0.855924924,1.193833244,0.760421936,0.70288757,1.036812774,1.233934328,0
pep58,0.954855392,0.792323412,0.563166967,0.758763668,1.099631142,0.979759892,0.678061698,1.015939318,1.063472524,0.891061979,1.031552271,1.116398419,0.85578827,1.102029596,0.859298337,0.925116747,0.797349215,1.071753215,0.85033425,1.057499387,1.127185989,0.891715804,0.903368569,0.995407891,1.211865669,1.308099548,1.15684359,1.053566578,1.040193278,0.981921786,0.94022701,0.602302297,0.842770905,0.791190991,0.923876998,0.956229849,1.008589534,1.083623922,1.273042686,0.915862436,1.037012862,1.031910396,0.902402616,0.897715226,0.997085714,1.094162885,1.174169412,0.909058054,0.698117816,1.008093415,1.067893785,1.259812855,0.846439774,1.276306336,0.98832095,1.043568637,1.004871382,0.887249641,0.956569356,0.90616129,1.045548731,0.834830816,1.08969015,1.012398586,0.851533478,0.895568664,1.34214884,0.950872205,0.730576899,1.031293807,1.076075909,0.9893559,0.84134826,0.983675177,0.90862217,0
pep56,1.297453308,0.55719939,0.0,0.840997157,0.687119687,0.957901675,0.928668882,0.901243902,1.070628349,0.706773003,1.002840159,1.048464448,1.066387497,1.010524581,0.867006904,1.057639227,0.907185941,0.980603558,1.022188134,1.057653767,1.255480997,0.798196063,0.625477096,0.550169271,0.817127223,1.01171202,1.225850775,0.719073895,1.299932389,0.95432482,0.605937676,0.753701051,0.867023868,0.513760957,1.052378148,1.089884237,0.990922155,1.220250428,1.126801453,0.767126375,0.800369802,0.933568882,0.480200071,0.776402934,1.143835135,0.731588041,0.994545054,0.73205817,0.991855142,0.950866709,1.001216518,1.087383346,0.980855586,1.04971247,0.958703802,0.976997623,0.948739013,0.750288984,1.164966691,0.839945426,0.929703649,0.792280681,0.9825907,1.074498428,0.929027536,1.012133681,0.563846622,0.575590145,1.314491837,0.946558004,1.145596906,0.962775019,0.856933065,0.837284595,1.257943114,0
pep61,1.082499533,0.723947634,0.479500042,1.055075245,0.864881225,0.676629339,0.904099992,0.921100114,0.944517783,0.857716703,0.972432756,1.083802876,0.9975118,1.080093758,0.963675117,0.966116953,0.80379927,0.860470208,0.721311328,1.045718738,0.99307889,0.789342726,1.031166891,0.96091131,0.841336055,0.871511272,1.053726826,0.838532323,1.021004166,0.980214176,0.923986271,0.781521382,1.129076005,0.967104763,0.964821338,1.089904889,0.986043157,1.144422479,1.087541615,0.942176402,0.943196409,0.819095516,0.847113521,0.844909944,0.96509437,0.931002685,0.862747194,0.967194915,0.957325829,0.896200086,0.887895784,0.85616351,0.979617884,1.013363126,1.113863471,0.945579002,0.916503642,1.159439254,0.99217608,0.789869473,0.816882925,0.828386341,1.053489855,1.133747175,0.782296691,0.891132247,0.637249586,1.158320079,1.191131603,0.941119046,1.102588011,1.129033504,1.181677217,0.894631439,1.035425937,1
pep63,1.155433702,0.770989073,0.643197344,0.815652268,0.817762129,0.989796197,0.954728964,0.753349963,0.821235028,0.991562229,1.023524953,0.93501125,0.640931197,0.910981158,0.704843248,0.654842885,0.909725288,0.545364529,0.631423425,1.382003777,0.97281907,1.018633201,0.954493418,1.262757544,0.942044121,1.045620447,0.772035073,0.971544223,0.988799316,1.05521306,0.634161779,0.923286449,0.956319732,0.637691611,0.741245611,0.666117805,1.153569433,0.791947028,1.266430265,1.159385506,0.973993448,0.850707222,0.761966904,0.931963672,0.786100815,1.142439636,1.068055305,0.780579453,1.194382411,1.129199977,0.993974616,1.2467159,1.099323672,1.127726424,1.094416291,1.067866646,1.066130754,1.195253147,1.439684481,0.984808441,1.290342026,0.849496005,1.07052909,0.947902614,1.149539486,1.138800404,1.359208344,1.324903563,1.137885015,0.889136838,0.884011773,0.715236268,1.027528108,0.97073935,0.594571182,0
pep64,0.915588973,0.529363797,0.573876108,0.771657862,0.93168038,0.760669316,0.669302259,0.805246862,0.862065716,0.80860407,1.152063795,1.178659315,0.92156164,1.069839364,0.876369189,0.969909552,0.652767492,0.741688221,0.773273043,0.982533817,1.220856976,0.776903274,0.796036585,0.886434775,0.799083321,1.24790552,0.895771898,0.84385899,1.18395305,0.876793219,0.405995136,0.618041705,0.783361582,0.626663655,1.124434173,0.937669959,0.80695748,1.030756091,1.200368218,0.773338278,0.742411851,0.824606081,0.535274853,0.765627208,0.899464949,0.944464109,1.040483419,0.718852195,0.786741744,0.83674712,0.76406639,1.024687987,0.880476605,0.856476006,0.903521626,1.087986895,0.902459738,0.817770857,0.925640062,0.728162741,0.860156976,0.773010893,0.81318988,0.960214842,1.10902653,0.865047217,0.85072804,1.127557018,1.271076179,0.780955119,0.930055535,0.756020687,0.861175373,0.842371864,0.798248549,1
pep95,1.169150584,0.604209314,0.430539714,1.084224044,0.659140008,0.772685727,0.906456547,1.022364694,1.007659478,0.642644559,1.404549231,1.07376591,1.014529592,1.291875968,0.809804736,0.839353023,0.590614496,0.766310383,0.66195566,1.168304566,1.196056955,0.773865997,1.180466065,0.764178343,1.03814065,1.004447256,1.057249688,0.83803301,1.550332364,0.899626091,0.515521018,0.776177437,0.734082411,0.371208974,0.971905805,1.042478377,0.906753031,1.342648336,1.315271745,0.903136685,0.787793179,0.81950372,0.772627186,0.879034634,0.831264871,0.983823696,0.864928051,0.640665483,0.53664879,0.898574234,0.860543113,1.118737017,0.826574008,0.890518186,0.812935756,0.967343355,0.825065151,0.878011104,1.02803943,0.836652566,1.015173547,0.7603656,0.986801752,1.003363296,1.023586509,1.025599577,0.549701628,0.555387695,0.902358651,0.712999962,0.94691808,0.725148242,0.701988518,1.068104392,1.025346527,0
pep100,1.147883867,1.113052311,0.762576604,0.978999492,0.815843914,0.831361943,0.96986626,0.905823599,1.052607076,0.946427967,1.042771288,1.057211783,1.074547147,1.226392416,0.937108515,0.841709836,0.938886067,0.988632131,0.872346369,1.203250381,1.255975961,0.962231251,1.053741324,1.028390046,0.991450821,0.86008126,1.157795835,1.081242594,1.112510581,0.887108515,0.884442187,0.856382258,1.025537498,0.625906552,0.966708989,1.071330625,1.166937532,1.217758592,1.261367869,0.934255967,0.853876756,0.948772643,0.944362621,0.889309294,1.025782969,1.084281361,1.162713729,1.076417809,0.95998815,1.047748434,0.916226511,1.338166582,1.005595057,0.899754529,1.071102082,0.972371762,0.906602336,0.9170645,1.084966988,0.908202133,1.125639072,0.894117149,0.934078212,0.887370916,1.130438463,0.87966819,0.905324192,1.236702218,1.244853564,0.936896902,0.76089978,0.94637718,0.941052988,1.009327916,1.162857627,0
pep102,1.048110753,0.0,0.55303082,0.932213852,0.64643088,0.672283567,0.691962212,0.906557707,0.846998743,0.840524201,0.852376868,1.028485711,0.762287173,1.099715419,0.727944162,0.74126684,0.578345857,0.586368376,0.704969771,1.304017595,1.165557256,0.947152728,0.71035277,0.904457461,0.687682127,0.908401311,0.834528833,0.754206178,1.001205246,0.729636704,0.682737695,0.822375666,1.068541458,0.800803064,0.909374279,0.843987252,1.148729294,1.025995627,1.183663558,0.972972929,0.97057868,0.870299622,0.836804507,1.057859925,1.077125992,1.009802775,1.21242053,0.756603676,0.771963251,1.243284246,1.041572862,1.249000231,0.985359998,1.028061763,1.224931048,0.96821367,1.040651872,0.816105789,1.162034104,0.891581471,1.073984556,0.713464968,1.066717345,0.936222675,0.958670786,0.984271703,1.354538839,1.027671926,0.932884696,0.908102436,0.757284266,0.589183324,1.088021935,0.962726715,0.939615881,0
pep101,1.148109819,0.488086244,0.576621991,0.876242537,0.676594268,1.030193367,0.858761833,0.89835584,0.841145685,0.845363486,1.138408663,0.881050789,0.747697986,0.94529132,0.751454433,0.754008817,0.921336829,0.711356744,0.655295743,1.294120261,1.003142717,0.683461687,1.015404606,1.1215692,1.020947217,1.144950172,0.869762402,1.022187374,0.951161959,1.01703628,0.886843124,0.694077089,0.835338535,0.818882124,0.725658754,0.843501135,0.955166014,1.057997422,1.214411635,0.870234339,0.948427689,0.783349311,0.979391392,0.773159288,1.101294969,1.087502989,1.039996106,0.903538679,0.871152816,1.070669875,0.870596227,1.168333259,1.100346863,1.476584109,0.989287249,1.106598437,0.858691995,0.888982712,0.920807752,0.906603093,1.010314885,0.906912074,0.974024435,1.184059544,1.181045922,1.471572692,1.647471753,1.036861854,1.146088745,0.560711587,0.540852153,1.021990557,0.852552585,0.792381714,1.075114122,0
pep103,1.075183764,0.715333012,0.626080569,1.06695271,0.793931787,0.995568269,0.90945355,0.941690868,0.986257254,0.928939547,0.93999893,0.97866834,0.89160598,1.038144024,0.965974421,0.910448865,0.891739272,0.891783054,0.958609283,1.237713013,0.974659837,0.919754041,0.965335201,1.356567086,1.043115736,1.190632555,1.053944533,0.983893016,0.912367498,0.836311982,0.581455807,0.866270681,0.991160861,0.684136737,0.740142925,1.036723535,1.041753623,1.071418495,1.0133633,0.988592305,0.970073408,0.974815507,0.853460983,0.878335109,1.003682569,1.033746345,0.986879935,0.990168464,1.126846757,0.882434096,0.907052339,1.363221981,1.059324879,0.896565043,1.007515944,1.282390313,1.010425028,1.127508355,1.01117419,0.973735546,1.00960776,0.84730326,1.006397066,1.008012142,0.0,0.832158511,0.597248532,0.912441441,1.299689146,1.018490682,0.948807908,0.938486985,0.892842584,1.04961496,0.810148714,0
pep94,0.859949265,0.727843838,0.74246608,1.349954914,0.889393743,0.849428619,1.005589258,0.916722512,0.796535923,0.808512654,0.886828929,0.975792162,1.080686359,1.073511198,0.916547081,0.985519857,0.938040988,1.078649596,0.677058078,1.136038609,0.91737161,0.737387329,0.866950749,0.896853104,1.058653877,0.848260243,1.002140268,0.908578967,1.211353246,1.007920747,1.14647154,0.826610201,0.664126999,0.704041248,0.862750911,1.009496125,1.198262523,1.092113989,1.065511507,0.90293708,0.787973096,0.884367621,0.70834459,0.832008238,0.867973517,0.854400356,0.734861111,1.021832491,0.918959268,0.844488458,0.869519071,1.343332363,1.216221479,0.855530137,0.974602735,1.167561954,0.925985313,1.391598921,0.975806197,0.840039507,0.883002761,0.882541376,1.035917912,0.837406276,0.809158243,0.83457656,1.159413145,0.836153692,1.264726625,0.959608577,0.930081646,0.763317907,0.726843876,0.989119718,1.188473427,0
pep97,1.289418022,0.658802571,0.62864917,1.015657344,1.099217595,0.985492648,0.787620133,0.794517003,0.978701536,0.907850747,1.019912313,1.088364547,0.905213981,0.97594669,0.929212872,1.000014375,1.018190406,0.977502259,0.85753758,1.1654448,1.109115738,0.885615862,0.775077008,1.018000452,0.853205602,0.771759487,1.098170281,1.00419747,1.021532569,1.032518071,0.602243511,0.713432315,1.011102555,0.943200674,0.930174963,0.914071998,1.086927058,1.08330253,1.377187038,0.831741827,1.00974618,0.878798053,0.882960613,1.066350419,1.058095121,1.011069698,1.154170774,0.970959627,1.156706916,0.901886192,0.942227288,1.353951043,0.975601692,1.088405619,0.993349556,1.005135945,1.016696443,1.116446936,1.167816658,0.821999754,1.058362083,0.931505668,1.046379579,1.00153606,0.0,1.092225234,0.986622104,0.830354649,1.081762362,0.805046616,0.978010514,1.01553413,1.180836208,1.050127321,1.202408822,0
pep98,1.064822842,0.945228458,0.709004689,0.904996431,0.700751548,1.012564126,0.807951372,0.728326524,0.852144715,1.036217063,1.043699017,1.037299599,0.603484234,0.991861819,0.659381422,0.592777663,0.740499787,0.729293142,0.912039623,1.137707227,1.022287792,1.140265078,0.911171678,1.192370515,0.867738984,1.144422783,1.015035757,1.152153816,1.005973109,0.891407249,0.841998573,0.955134143,0.96569893,1.023466128,0.795095057,0.704041309,1.105882578,0.897011529,1.162902538,0.961569965,0.927038018,1.024912703,1.026819116,0.825098554,0.976600932,1.155401425,1.148360149,1.114983546,1.098563484,1.295498853,1.162892958,1.347930009,1.140629116,1.180932035,1.13118327,1.0825362,1.109772045,0.917178317,1.07417289,0.894203641,1.191038899,0.969779996,1.029137468,0.919902859,0.943247321,0.939964267,1.201998381,1.489818891,1.201385263,0.944577021,0.801884379,0.762852722,0.858347743,0.978631885,0.819070839,0
pep196,1.234546744,0.0,0.268696476,0.860182131,0.862692734,0.764991503,0.781679353,0.956419081,0.88261476,0.803618811,1.048046118,1.247256854,0.832738767,1.126791673,0.923742199,0.82275538,0.7135227,0.888334785,0.859963155,1.16448405,1.117023454,0.974860641,1.246152455,1.103837311,1.128895744,1.068534624,1.051949598,0.866542898,0.970443045,0.780496884,0.798898457,0.651329801,0.939154278,0.515850506,0.913541741,1.051854391,0.957390191,1.04178151,1.066268702,0.971004765,0.866169687,0.820000095,0.692782848,0.882394832,0.936665572,0.993835359,0.960113106,0.921032613,0.891896472,0.910768367,0.860843818,1.056072053,1.116490296,1.137150174,1.111292004,1.061279865,0.895798999,1.078388529,1.218161652,0.872015385,1.091993583,0.811317234,1.03480285,0.912503035,0.801245305,1.181088119,1.154268359,1.156020165,1.078264761,1.004898391,1.072895096,0.916752115,0.984543174,0.901493319,1.091822211,1
pep197,0.945792452,0.572650076,0.506815123,1.012589287,0.583445002,0.880118531,1.013880422,0.866711142,0.81423038,0.709452892,1.285652872,0.992132415,1.223433959,1.028202245,1.149770241,1.016843707,0.815899654,1.096469939,0.918311977,1.042127239,1.044281048,0.916405468,0.679214737,0.916931699,0.666718906,1.001381716,0.990664431,0.691069313,0.96626514,0.623004348,0.405649363,0.57806623,0.452443667,0.518590621,1.08671166,1.243557264,1.207917333,1.355125433,1.077091409,0.929111216,0.810556827,0.775333855,0.669482338,0.742757853,0.860485513,0.887978928,0.942878052,0.918224272,0.76591777,0.872550006,0.855542392,1.121425655,1.020925592,1.006930146,0.915498223,0.984031907,0.727793338,0.860699743,0.799202602,0.7867269,0.927676302,0.779256145,0.863952024,0.872360218,0.726937853,0.822967828,1.407538619,0.77359988,1.004980504,0.83285407,0.976050737,0.988717664,0.739059858,1.096635285,1.290453651,0
pep195,1.028407959,0.679925672,0.515285084,0.728992882,0.489613223,0.804624142,0.854226348,0.804452689,0.949214294,0.844586898,1.182515322,1.240348843,1.027544346,0.960974677,1.204342197,0.978389821,0.689003138,0.853310346,0.782836954,1.032592674,1.320664887,0.828256033,1.307497958,0.931402268,1.201795808,0.872274915,1.243084148,0.893750948,1.016260221,0.820902619,1.021338712,0.658589342,0.670060794,0.681505259,1.111916515,1.130722332,0.998662511,1.217347199,0.954141971,0.877324831,0.875832557,0.846018846,0.855639245,0.80259211,0.933972471,1.168892773,1.031841775,0.743031362,0.907459222,0.877089877,0.871933597,1.233422473,0.823361694,0.981707748,1.008576602,0.846630042,0.895989357,1.202378429,1.110540131,0.827400357,1.214646819,0.987668903,1.009049684,0.908138683,0.799971107,0.766880744,1.339572305,1.009554517,1.025445638,0.864329354,1.203642099,0.813104698,1.231984176,1.006520757,1.371300572,1
pep80,0.930333971,0.460018718,0.672095984,0.964145932,0.793554969,0.893107257,0.937050496,0.99846041,0.895029637,0.850282033,1.102341425,0.937401246,1.115825063,1.059317218,1.287852752,0.958594639,0.660337428,0.981546841,0.605171876,1.263306999,1.075804153,0.823023026,1.005891925,0.862662833,0.88799946,0.874026795,1.076741735,1.020500325,1.054538249,1.07106397,0.871706449,0.754395757,0.735316982,1.120120064,0.841982075,1.064074265,1.001811084,1.019606587,1.135028625,0.990673086,1.067468782,0.768747839,0.868026947,0.799495797,0.967479743,0.970936654,0.952318238,0.924978289,1.040090048,1.018932067,0.962338221,1.330548131,1.127966409,0.862328946,1.023159617,1.011151489,0.858384695,0.975987117,1.03860442,0.81637564,1.010453361,0.818660574,0.916003811,0.898326349,0.905425664,0.853932868,1.369908012,1.038311004,1.116386601,0.797642555,1.128868578,1.091579471,0.936148327,0.89149347,1.515494549,0
pep81,1.317480191,0.396065721,0.393427872,0.837759841,0.74995427,0.791737186,0.961209527,0.847442216,0.892409968,0.759686371,0.967169551,1.099374576,1.063036664,1.207490876,1.020761223,0.843983886,0.619332191,0.831660111,0.789132487,1.336281378,1.427552383,0.858931304,0.790679915,0.937041477,0.905889283,1.004916368,1.005561623,0.839849519,1.021058396,0.986691766,0.814031037,0.875608478,1.115335459,0.788938319,0.839087053,0.998717186,1.126768901,1.193567579,1.075381751,0.818453105,0.880740918,0.725788587,0.784406144,0.704855099,1.091891988,0.960525202,0.968557145,0.781480594,0.675517906,0.953185872,0.85528591,1.085219224,1.09377921,0.884992497,0.912818965,1.059808022,0.959194438,0.954226567,0.944772696,0.783801143,1.031972082,0.827646507,0.934402444,0.986627833,0.973714448,1.036131312,1.149372948,0.94420795,0.907062581,0.753091748,1.164660161,0.76308787,1.268535538,0.910539853,0.953557633,1
pep82,1.014235897,0.892934339,1.244925848,1.008694708,0.962617403,0.945502304,0.902562282,0.810161348,1.175406254,0.984532478,1.155509923,1.020568686,0.965565464,0.950747904,0.97174262,0.873415333,0.929202316,0.945886347,1.14326086,1.545486965,1.202390023,0.888284398,0.976140638,0.629638815,0.991961412,1.347072289,1.122939059,1.044055761,0.934490463,1.127943932,0.98456047,0.993059797,0.948784023,1.105477985,0.999589645,0.976066741,0.739428045,0.939273644,1.183154291,0.755057357,1.07799037,0.917702304,1.063722562,1.008702545,0.912788123,1.089835237,1.23236328,1.05425361,1.030353381,1.110199585,1.040600495,1.274742353,0.867483383,1.084242543,0.961111463,1.019948395,1.027690833,1.101924189,0.877673395,0.885045226,1.047082198,0.971373132,1.202647544,0.987366334,1.02609532,0.944955911,1.06894129,1.101110197,0.772457969,1.050876721,0.924608357,0.99832891,1.181575572,0.888354936,0.78871541,1
pep194,0.911644581,0.573824373,0.650939102,0.730128866,0.826999557,0.835927956,0.766420948,0.881770062,1.03469101,0.646000388,1.039363155,1.004751231,1.054046565,1.121513934,0.834398226,0.981682514,0.807439374,0.875636765,0.768750384,1.143890236,1.259222758,0.771593048,0.800102646,0.61990982,0.991081003,1.06351142,1.143680078,0.854947259,1.156654572,0.716114642,0.620387653,0.74683643,0.786867113,0.571288097,0.924657788,1.09374542,1.217954355,1.033254192,0.914986094,0.767736095,1.017778818,0.718542521,0.877921957,0.689829401,1.052040109,1.133249602,0.955232465,0.837570507,0.62249587,0.951972803,0.854015927,1.041117421,0.944372825,0.871560805,0.965082241,1.201927039,0.842914051,0.978958202,1.060868959,0.750540742,0.972180052,0.779006096,0.930138489,1.049628822,0.958908019,0.870727916,1.487199992,0.829404207,0.884228911,0.830744795,1.229413499,0.96071206,0.727566044,0.864658772,0.994405925,0
pep271,1.011818021,0.626686244,0.7426045,1.018966032,0.971631898,0.833741633,0.933197804,0.896758294,0.995903093,0.730693406,1.182287239,0.992644973,1.048878018,1.150676246,1.151432112,0.968969444,0.80243073,0.91612877,0.797061825,1.063642225,1.1034538,0.883901803,0.713093009,0.814846111,0.844974704,1.410344421,1.114348424,1.072861534,1.125142642,0.735753195,0.592736579,0.578571425,0.906037395,0.57732481,1.007781471,1.125432578,1.012829979,1.260389632,0.994587661,0.912739783,0.736793357,0.804383572,0.733444983,0.810909967,1.002443027,0.776170591,0.866575549,0.8914379,0.618618785,0.944234576,0.823194482,1.136732211,0.916109592,0.913250839,0.908960453,1.134340515,0.965992235,1.028447073,1.151386986,0.782222032,1.066134326,0.779405021,0.959593322,1.072243303,1.206238038,1.064207432,0.566871296,0.785784755,0.752408195,0.641866741,1.089730884,1.014765899,0.935653804,0.9040744,1.091169285,1
pep269,1.343426385,0.540712145,0.643727514,0.948488668,0.681186189,0.879356076,0.707914248,0.951734844,0.987870246,0.790762479,1.195024379,1.147980368,0.819371132,0.947317127,0.827175083,0.73519817,0.939017131,0.74310133,0.800484957,1.129480816,1.002535664,1.032890686,0.693337827,1.170439525,1.03299719,1.028385433,1.038405537,0.964594075,1.129820753,0.9590019,0.82237658,0.695508752,1.311004024,0.534693955,0.857101173,1.020705492,0.827175083,1.018250071,1.236166916,1.13412613,0.87405715,0.829146132,0.63934773,0.814883386,1.171081465,1.149224857,1.044423727,0.924628915,0.748535938,1.071722238,0.903608288,0.756080196,1.090927925,1.176249085,1.241036909,1.245451707,0.994346549,2.136362708,1.417129885,0.822849281,1.109285958,0.848286165,0.978279075,1.030203291,1.203204741,1.345716945,0.877179314,1.081635839,0.964703497,0.853961501,1.074094499,1.163082014,1.050148668,0.893735538,1.354896691,0
pep270,1.039312978,0.356260457,0.337510449,0.959028866,0.802703505,0.834124761,0.839179499,0.907271691,0.970560276,0.752768467,1.022238327,1.010817003,0.978785693,1.062526016,1.017352156,0.872921715,0.845361463,0.787929174,0.86903663,1.154803664,1.060365597,0.832060666,0.653906357,0.497208312,0.848279864,0.964147821,1.053722652,1.000615788,1.063916987,0.771152671,0.409167791,0.83911987,0.791323463,0.531605304,1.030568096,0.994351261,0.81166397,1.187496632,1.078086997,0.827437094,0.805882211,0.851432195,0.966781836,0.828079257,1.069921209,0.943639893,0.920727295,0.792880708,0.784717213,1.102093565,0.870545712,0.8249533,1.047559036,0.822506201,1.06078759,1.154929804,0.727131264,1.139998372,1.051215924,0.728313531,1.0515737,0.829084929,0.878486743,1.043284066,0.873834503,0.839704697,0.449036928,0.801749435,1.085567047,0.649436445,0.832328998,0.987130369,1.270691116,0.993076109,0.953135876,0
pep259,1.008509423,0.605232226,0.491634963,1.057737344,0.80539768,0.885163864,1.010953005,0.943489327,0.904528679,0.839516717,1.090846086,0.980066588,1.028487574,1.156996867,0.865590807,0.923197187,0.581063218,0.674727883,0.782126713,1.007647174,1.263190176,0.860968826,0.916221103,0.785484604,0.84534422,1.032842746,1.184434287,0.843323629,1.179512959,0.718029061,0.719218314,0.737468713,0.862449292,0.517899398,0.952581989,1.10322831,0.789335442,1.14416725,1.06839507,1.004518674,0.885313537,0.765957101,0.6736639,0.8760045,1.156547847,0.954298353,1.014170984,0.928678164,0.870466583,0.979627329,0.942352134,1.139050696,1.083863495,0.898196842,0.931515452,1.268993275,0.859063744,0.880613466,1.203675459,0.826169751,1.153918801,0.684938215,0.974144726,1.057475416,1.026790733,0.968919171,0.569409839,1.387406119,1.010762659,0.78009636,1.041762958,0.778056246,0.770422901,0.957942576,0.958219146,1
